TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-09-23 12:49:24,1790167764969,www.coconutstation.com/menu,GET,_rsc=f8xsfO5udUYwziP1,200,drflr-1790167764969-5833f913c0af,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/menu.rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,12,iad1,257,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M3750M3KT488HSWAH8R719MJ,odAxs9kmjFHZ,1,,
2026-09-23 12:49:23,1790167763516,www.coconutstation.com/,GET,_rsc=oRZxILQ1iT-_yfxP&nxtPlocale=en,200,r9phg-1790167763516-858224fbecc9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale].rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,9,iad1,257,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M3750JNVS0ASD196HH9F9AFD,odAxs9kmjFHZ,1,,
2026-09-23 12:49:23,1790167763516,www.coconutstation.com/,GET,_rsc=oRZxILQ1iT-_yfxP&nxtPlocale=en,200,r9phg-1790167763516-858224fbecc9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,10,bom1,212,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M3750JJ7617XDQGBWHCKFKGD,J1kvUOFiNb5b,1,,
2026-09-23 12:49:12,1790167752740,www.coconutstation.com/outlets,GET,_rsc=bVCeaEQygKBDdJWA,200,rzb28-1790167752740-407f01f810f7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,8,bom1,212,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M375081A1BKB8KTVZZD0FCQ7,J1kvUOFiNb5b,1,,
2026-09-23 12:49:12,1790167752740,www.coconutstation.com/outlets,GET,_rsc=bVCeaEQygKBDdJWA,200,rzb28-1790167752740-407f01f810f7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/outlets.rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,12,iad1,256,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M3750851CA45435YFFX3WJKH,odAxs9kmjFHZ,1,,
2026-09-23 12:49:10,1790167750155,www.coconutstation.com/events,GET,_rsc=F_dv5qoq3CaiKYdK&nxtPlocale=en,200,zft4n-1790167750155-9c3a88c1cd90,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/events.rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,11,iad1,255,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M37505M9ETYY4YB1AHQ3GS3T,odAxs9kmjFHZ,1,,
2026-09-23 12:49:10,1790167750155,www.coconutstation.com/events,GET,_rsc=F_dv5qoq3CaiKYdK&nxtPlocale=en,200,zft4n-1790167750155-9c3a88c1cd90,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,9,bom1,212,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M37505GRASKS17MN8TCEF6V2,J1kvUOFiNb5b,1,,
2026-09-23 12:49:08,1790167748831,www.coconutstation.com/outlets,GET,_rsc=P146tV0leL2maVHx&nxtPlocale=en,200,zft4n-1790167748831-34ffd744c4a2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/outlets.rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,11,iad1,254,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M37504AY8F4NRH04DJXNB2Y3,odAxs9kmjFHZ,1,,
2026-09-23 12:49:08,1790167748831,www.coconutstation.com/outlets,GET,_rsc=P146tV0leL2maVHx&nxtPlocale=en,200,zft4n-1790167748831-34ffd744c4a2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,9,bom1,212,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M3750476GKHJZSCQBJRN5QAB,J1kvUOFiNb5b,1,,
2026-09-23 12:49:06,1790167746449,www.coconutstation.com/menu,GET,_rsc=vQspc_Cv0ctAxZWR&nxtPlocale=en,200,nlvll-1790167746289-75efce84f1fa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",error,production,main,MISS,function,/[locale]/menu,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,,,,,"Failed to fetch catalog overrides, returning static catalog: Error: Failed query: select ""sku"", ""is_sold_out"", ""price_bdt"", ""updated_at"" from ""catalog_overrides""
params: 
    at eB.queryWithCache (.next/server/chunks/ssr/src_1v9cc11._.js:28:33964)
    at async (.next/server/chunks/ssr/src_1v9cc11._.js:28:36373)
    at async Object.getHydratedCatalog (.next/server/chunks/ssr/src_1v9cc11._.js:1:6499)
    at async Object.getVisibleCatalog (.next/server/chunks/ssr/src_1v9cc11._.js:1:7307)
    at async e (.next/server/chunks/ssr/[root-of-the-server]__08hg23b._.js:1:4454) {
  query: 'select ""sku"", ""is_sold_out"", ""price_bdt"", ""updated_at"" from ""catalog_overrides""',
  params: [],
  [cause]: Error: connect ECONNREFUSED 127.0.0.1:5432
      at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:5432) {
    errno: -111,
    code: 'ECONNREFUSED',
    syscall: 'connect',
    address: '127.0.0.1',
    port: 5432
  }
}",prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,,,,,
2026-09-23 12:49:06,1790167746289,www.coconutstation.com/menu,GET,_rsc=vQspc_Cv0ctAxZWR&nxtPlocale=en,200,nlvll-1790167746289-75efce84f1fa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/menu.rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,14,iad1,253,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M37501VW6G0PWKD155BCAC5S,odAxs9kmjFHZ,1,,
2026-09-23 12:49:06,1790167746289,www.coconutstation.com/menu,GET,_rsc=vQspc_Cv0ctAxZWR&nxtPlocale=en,200,nlvll-1790167746289-75efce84f1fa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,10,bom1,212,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M37501QR0QTNJM5VRCZXSMQ3,J1kvUOFiNb5b,1,,
2026-09-23 12:48:56,1790167736266,www.coconutstation.com/menu/coconut-water,GET,_rsc=gnwLXvv9dJ3LAFNZ&nxtPlocale=en&nxtPslug=coconut-water,200,kvfcl-1790167736113-33161284b819,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",error,production,main,MISS,function,/[locale]/menu/[slug],www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,,,,,"Failed to fetch catalog overrides, returning static catalog: Error: Failed query: select ""sku"", ""is_sold_out"", ""price_bdt"", ""updated_at"" from ""catalog_overrides""
params: 
    at eB.queryWithCache (.next/server/chunks/ssr/src_1v9cc11._.js:28:33964)
    at async (.next/server/chunks/ssr/src_1v9cc11._.js:28:36373)
    at async Object.getHydratedCatalog (.next/server/chunks/ssr/src_1v9cc11._.js:1:6499)
    at async Object.getProductBySlug (.next/server/chunks/ssr/src_1v9cc11._.js:1:7431)
    at async i (.next/server/chunks/ssr/[root-of-the-server]__1_chgq0._.js:1:5011) {
  query: 'select ""sku"", ""is_sold_out"", ""price_bdt"", ""updated_at"" from ""catalog_overrides""',
  params: [],
  [cause]: Error: connect ECONNREFUSED 127.0.0.1:5432
      at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:5432) {
    errno: -111,
    code: 'ECONNREFUSED',
    syscall: 'connect',
    address: '127.0.0.1',
    port: 5432
  }
}",prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,,,,,
2026-09-23 12:48:56,1790167736267,www.coconutstation.com/menu/coconut-water,GET,_rsc=gnwLXvv9dJ3LAFNZ&nxtPlocale=en&nxtPslug=coconut-water,200,kvfcl-1790167736113-33161284b819,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",error,production,main,MISS,function,/[locale]/menu/[slug],www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,,,,,"Failed to fetch catalog overrides, returning static catalog: Error: Failed query: select ""sku"", ""is_sold_out"", ""price_bdt"", ""updated_at"" from ""catalog_overrides""
params: 
    at eB.queryWithCache (.next/server/chunks/ssr/src_1v9cc11._.js:28:33964)
    at async (.next/server/chunks/ssr/src_1v9cc11._.js:28:36373)
    at async Object.getHydratedCatalog (.next/server/chunks/ssr/src_1v9cc11._.js:1:6499)
    at async Object.getProductBySlug (.next/server/chunks/ssr/src_1v9cc11._.js:1:7431)
    at async Module.h [as generateMetadata] (.next/server/chunks/ssr/[root-of-the-server]__1_chgq0._.js:1:4831) {
  query: 'select ""sku"", ""is_sold_out"", ""price_bdt"", ""updated_at"" from ""catalog_overrides""',
  params: [],
  [cause]: Error: connect ECONNREFUSED 127.0.0.1:5432
      at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:5432) {
    errno: -111,
    code: 'ECONNREFUSED',
    syscall: 'connect',
    address: '127.0.0.1',
    port: 5432
  }
}",prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,,,,,
2026-09-23 12:48:56,1790167736113,www.coconutstation.com/menu/coconut-water,GET,_rsc=gnwLXvv9dJ3LAFNZ&nxtPlocale=en&nxtPslug=coconut-water,200,kvfcl-1790167736113-33161284b819,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/menu/[slug].rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,14,iad1,253,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374ZQXRNN501NPV3PJTD02N,odAxs9kmjFHZ,1,,
2026-09-23 12:48:56,1790167736113,www.coconutstation.com/menu/coconut-water,GET,_rsc=gnwLXvv9dJ3LAFNZ&nxtPlocale=en&nxtPslug=coconut-water,200,kvfcl-1790167736113-33161284b819,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,8,bom1,211,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374ZQSSMA4NK4VV22X1GXKZ,J1kvUOFiNb5b,1,,
2026-09-23 12:48:53,1790167733053,www.coconutstation.com/menu,GET,_rsc=f8xsfO5udUYwziP1&nxtPlocale=en,200,jvn77-1790167732905-0ca88295dc30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",error,production,main,MISS,function,/[locale]/menu,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,,,,,"Failed to fetch catalog overrides, returning static catalog: Error: Failed query: select ""sku"", ""is_sold_out"", ""price_bdt"", ""updated_at"" from ""catalog_overrides""
params: 
    at eB.queryWithCache (.next/server/chunks/ssr/src_1v9cc11._.js:28:33964)
    at async (.next/server/chunks/ssr/src_1v9cc11._.js:28:36373)
    at async Object.getHydratedCatalog (.next/server/chunks/ssr/src_1v9cc11._.js:1:6499)
    at async Object.getVisibleCatalog (.next/server/chunks/ssr/src_1v9cc11._.js:1:7307)
    at async e (.next/server/chunks/ssr/[root-of-the-server]__08hg23b._.js:1:4454) {
  query: 'select ""sku"", ""is_sold_out"", ""price_bdt"", ""updated_at"" from ""catalog_overrides""',
  params: [],
  [cause]: Error: connect ECONNREFUSED 127.0.0.1:5432
      at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:5432) {
    errno: -111,
    code: 'ECONNREFUSED',
    syscall: 'connect',
    address: '127.0.0.1',
    port: 5432
  }
}",prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,,,,,
2026-09-23 12:48:52,1790167732905,www.coconutstation.com/menu,GET,_rsc=f8xsfO5udUYwziP1&nxtPlocale=en,200,jvn77-1790167732905-0ca88295dc30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/menu.rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,12,iad1,253,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374ZMSAVR883AJQ9YG563GF,odAxs9kmjFHZ,1,,
2026-09-23 12:48:52,1790167732905,www.coconutstation.com/menu,GET,_rsc=f8xsfO5udUYwziP1&nxtPlocale=en,200,jvn77-1790167732905-0ca88295dc30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,10,bom1,211,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374ZMNKANH1DWZFYM1P4CXT,J1kvUOFiNb5b,1,,
2026-09-23 12:48:18,1790167698643,www.coconutstation.com/,GET,_rsc=oRZxILQ1iT-_yfxP&nxtPlocale=en,200,kvfcl-1790167698643-486bed6600d1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale].rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,9,iad1,252,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374YKAMHEB47FS125KH5D90,odAxs9kmjFHZ,1,,
2026-09-23 12:48:18,1790167698643,www.coconutstation.com/,GET,_rsc=oRZxILQ1iT-_yfxP&nxtPlocale=en,200,kvfcl-1790167698643-486bed6600d1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,10,bom1,211,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374YK6XN8CSJ36AGHRZX6MX,J1kvUOFiNb5b,1,,
2026-09-23 12:48:05,1790167685380,www.coconutstation.com/outlets,GET,_rsc=WZ_hfV2lRfPkI-Cb&nxtPlocale=en,200,vzv54-1790167685380-b3e7296cd795,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/outlets.rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,13,iad1,252,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374Y6BXP0GG53TQHEXAAVDZ,odAxs9kmjFHZ,1,,
2026-09-23 12:48:05,1790167685380,www.coconutstation.com/outlets,GET,_rsc=WZ_hfV2lRfPkI-Cb&nxtPlocale=en,200,vzv54-1790167685380-b3e7296cd795,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,9,bom1,210,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374Y68AHM9CY1B5PPXQCH78,J1kvUOFiNb5b,1,,
2026-09-23 12:48:03,1790167683655,www.coconutstation.com/why-coconut,GET,_rsc=N1U-kzUsQtmFnvmq&nxtPlocale=en,200,77ksl-1790167683655-1910e20b36b8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/why-coconut.rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,9,iad1,252,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374Y4Q57V90X3EATEX6234M,odAxs9kmjFHZ,1,,
2026-09-23 12:48:03,1790167683655,www.coconutstation.com/why-coconut,GET,_rsc=N1U-kzUsQtmFnvmq&nxtPlocale=en,200,77ksl-1790167683655-1910e20b36b8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,23,bom1,210,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374Y4JR0Q8GQYKZK8RKZ84D,J1kvUOFiNb5b,1,,
2026-09-23 12:47:42,1790167662200,www.coconutstation.com/menu,GET,_rsc=f8xsfO5udUYwziP1&nxtPlocale=en,200,qlz7c-1790167662049-f3dfb94cd8b0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",error,production,main,MISS,function,/[locale]/menu,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,,,,,"Failed to fetch catalog overrides, returning static catalog: Error: Failed query: select ""sku"", ""is_sold_out"", ""price_bdt"", ""updated_at"" from ""catalog_overrides""
params: 
    at eB.queryWithCache (.next/server/chunks/ssr/src_1v9cc11._.js:28:33964)
    at async (.next/server/chunks/ssr/src_1v9cc11._.js:28:36373)
    at async Object.getHydratedCatalog (.next/server/chunks/ssr/src_1v9cc11._.js:1:6499)
    at async Object.getVisibleCatalog (.next/server/chunks/ssr/src_1v9cc11._.js:1:7307)
    at async e (.next/server/chunks/ssr/[root-of-the-server]__08hg23b._.js:1:4454) {
  query: 'select ""sku"", ""is_sold_out"", ""price_bdt"", ""updated_at"" from ""catalog_overrides""',
  params: [],
  [cause]: Error: connect ECONNREFUSED 127.0.0.1:5432
      at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:5432) {
    errno: -111,
    code: 'ECONNREFUSED',
    syscall: 'connect',
    address: '127.0.0.1',
    port: 5432
  }
}",prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,,,,,
2026-09-23 12:47:42,1790167662049,www.coconutstation.com/menu,GET,_rsc=f8xsfO5udUYwziP1&nxtPlocale=en,200,qlz7c-1790167662049-f3dfb94cd8b0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/menu.rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,12,iad1,252,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374XFK5RY1DDCY6XEMNCAB8,odAxs9kmjFHZ,1,,
2026-09-23 12:47:42,1790167662049,www.coconutstation.com/menu,GET,_rsc=f8xsfO5udUYwziP1&nxtPlocale=en,200,qlz7c-1790167662049-f3dfb94cd8b0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,22,bom1,218,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374XFF857B5VWNZMQCX0Z0Z,J1kvUOFiNb5b,1,,
2026-09-23 12:47:37,1790167657728,www.coconutstation.com/blog,GET,_rsc=1vwYfVB7_E9t4fEj&nxtPlocale=en,200,4h6w2-1790167657728-3fbc99a79f63,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/blog.rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,15,iad1,252,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374XBC0M0YF10CA1W8RYRHR,odAxs9kmjFHZ,1,,
2026-09-23 12:47:37,1790167657728,www.coconutstation.com/blog,GET,_rsc=1vwYfVB7_E9t4fEj&nxtPlocale=en,200,4h6w2-1790167657728-3fbc99a79f63,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,14,bom1,218,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374XB85Z85PN2CR7XXHDDW4,J1kvUOFiNb5b,1,,
2026-09-23 12:47:37,1790167657657,www.coconutstation.com/blog/from-tree-to-bottle,GET,_rsc=1vwYfVB7_E9t4fEj&nxtPlocale=en&nxtPslug=from-tree-to-bottle,200,xgc96-1790167657657-122b6f6a5e4b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/blog/[slug].rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,14,iad1,252,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374XB9VG2D9RK4K4FRTBBT9,odAxs9kmjFHZ,1,,
2026-09-23 12:47:37,1790167657657,www.coconutstation.com/blog/from-tree-to-bottle,GET,_rsc=1vwYfVB7_E9t4fEj&nxtPlocale=en&nxtPslug=from-tree-to-bottle,200,xgc96-1790167657657-122b6f6a5e4b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,middleware,_middleware,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,33,bom1,218,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374XB5XT68AP2WRVGAMGN4F,J1kvUOFiNb5b,1,,
2026-09-23 12:47:37,1790167657657,www.coconutstation.com/blog/zero-waste-promise,GET,_rsc=1vwYfVB7_E9t4fEj&nxtPlocale=en&nxtPslug=zero-waste-promise,200,7td8c-1790167657657-da6108b39607,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",,production,main,MISS,function,/[locale]/blog/[slug].rsc,www.coconutstation.com,coconutstation-cvinc9sio-nkthedecent2002-9922s-projects.vercel.app,dpl_7m9RozGm4hSe5AufmFwM91s7eL5K,13,iad1,234,2048,,prj_PfFpvRQ97vYLH16JDhJAKoej9knR,,,01M374XB9K2448FAE27GQPR1N2,Dxzo3n8e0m6O,1,,
